,Club_Name,Name,Event,Role,Fest_Name,Roll No.
1289,,james patrick,fest_2_event_2,,fest_2,18XJ1A0307
2338,,james patrick,fest_1_event_2,,fest_2,18XJ1A0307
806,club_3,henry johansen,club_3_event_2,Participant,,18XJ1A0311
442,club_2,henry johansen,club_2_event_1,Participant,,18XJ1A0311
4302,,henry johansen,fest_1_event_5,,fest_1,18XJ1A0311
670,club_1,henry johansen,club_1_event_2,Participant,,18XJ1A0311
4277,,henry johansen,fest_2_event_5,,fest_2,18XJ1A0311
5094,,henry johansen,fest_2_event_4,,fest_2,18XJ1A0311
3638,,henry johansen,fest_2_event_8,,fest_2,18XJ1A0311
2019,,henry johansen,fest_2_event_6,,fest_2,18XJ1A0311
3169,,henry johansen,fest_1_event_5,,fest_1,18XJ1A0311
5337,,henry johansen,fest_1_event_3,,fest_1,18XJ1A0311
3311,,henry johansen,fest_2_event_5,,fest_2,18XJ1A0311
5351,,henry johansen,fest_2_event_2,,fest_2,18XJ1A0311
3674,,henry johansen,fest_2_event_4,,fest_2,18XJ1A0311
4435,,henry johansen,fest_2_event_2,,fest_2,18XJ1A0311
4330,,henry johansen,fest_1_event_7,,fest_1,18XJ1A0311
495,club_1,jazmyn schmid,club_1_event_2,Participant,,18XJ1A0312
4089,,jazmyn schmid,fest_2_event_5,,fest_2,18XJ1A0312
101,club_2,jazmyn schmid,club_2_event_1,Participant,,18XJ1A0312
826,club_3,ray mcneely,club_3_event_2,Participant,,18XJ1A0314
267,club_3,ray mcneely,club_3_event_3,Participant,,18XJ1A0314
504,club_2,ray mcneely,club_2_event_2,Participant,,18XJ1A0314
4978,,colin hughes,fest_2_event_4,,fest_2,18XJ1A0317
2408,,colin hughes,fest_1_event_2,,fest_2,18XJ1A0317
5252,,colin hughes,fest_2_event_13,,fest_2,18XJ1A0317
1195,,colin hughes,fest_1_event_5,,fest_1,18XJ1A0317
3447,,colin hughes,fest_2_event_7,,fest_2,18XJ1A0317
3729,,colin hughes,fest_1_event_9,,fest_1,18XJ1A0317
2183,,colin hughes,fest_2_event_8,,fest_2,18XJ1A0317
5422,,colin hughes,fest_1_event_12,,fest_1,18XJ1A0317
4228,,colin hughes,fest_1_event_8,,fest_1,18XJ1A0317
1456,,colin hughes,fest_1_event_1,,fest_1,18XJ1A0317
1638,,colin hughes,fest_2_event_15,,fest_2,18XJ1A0317
3020,,colin hughes,fest_1_event_11,,fest_1,18XJ1A0317
4337,,colin hughes,fest_1_event_7,,fest_1,18XJ1A0317
4699,,colin hughes,fest_2_event_10,,fest_2,18XJ1A0317
4022,,colin hughes,fest_2_event_1,,fest_2,18XJ1A0317
736,club_3,garret cockrell,club_3_event_2,Participant,,18XJ1A0318
567,club_1,garret cockrell,club_1_event_2,Participant,,18XJ1A0318
866,club_2,garret cockrell,club_2_event_1,Participant,,18XJ1A0318
553,club_1,garret cockrell,club_1_event_1,Participant,,18XJ1A0318
2176,,rafael mansfield,fest_2_event_3,,fest_2,18XJ1A0319
2015,,rafael mansfield,fest_2_event_1,,fest_2,18XJ1A0319
3913,,rafael mansfield,fest_2_event_15,,fest_2,18XJ1A0319
2323,,rafael mansfield,fest_1_event_2,,fest_2,18XJ1A0319
2931,,rafael mansfield,fest_2_event_9,,fest_2,18XJ1A0319
1616,,rafael mansfield,fest_2_event_6,,fest_2,18XJ1A0319
2601,,rafael mansfield,fest_1_event_7,,fest_1,18XJ1A0319
3537,,rafael mansfield,fest_1_event_4,,fest_1,18XJ1A0319
5133,,rafael mansfield,fest_1_event_6,,fest_1,18XJ1A0319
2358,,rafael mansfield,fest_2_event_14,,fest_2,18XJ1A0319
1312,,rafael mansfield,fest_2_event_5,,fest_2,18XJ1A0319
3136,,rafael mansfield,fest_2_event_8,,fest_2,18XJ1A0319
3806,,rafael mansfield,fest_1_event_11,,fest_1,18XJ1A0319
3053,,rafael mansfield,fest_1_event_9,,fest_1,18XJ1A0319
3459,,rafael mansfield,fest_2_event_11,,fest_2,18XJ1A0319
5365,,rafael mansfield,fest_2_event_10,,fest_2,18XJ1A0319
4099,,rafael mansfield,fest_1_event_12,,fest_1,18XJ1A0319
5168,,rafael mansfield,fest_2_event_4,,fest_2,18XJ1A0319
4713,,rafael mansfield,fest_1_event_5,,fest_1,18XJ1A0319
3542,,quinten whiting,fest_2_event_2,,fest_2,18XJ1A0320
1444,,quinten whiting,fest_2_event_5,,fest_2,18XJ1A0320
4312,,quinten whiting,fest_1_event_13,,fest_1,18XJ1A0320
2540,,quinten whiting,fest_2_event_9,,fest_2,18XJ1A0320
4915,,quinten whiting,fest_2_event_13,,fest_2,18XJ1A0320
1138,,quinten whiting,fest_1_event_9,,fest_1,18XJ1A0320
3219,,quinten whiting,fest_2_event_15,,fest_2,18XJ1A0320
1602,,quinten whiting,fest_2_event_12,,fest_2,18XJ1A0320
4659,,quinten whiting,fest_2_event_10,,fest_2,18XJ1A0320
1608,,quinten whiting,fest_1_event_10,,fest_1,18XJ1A0320
2631,,quinten whiting,fest_1_event_6,,fest_1,18XJ1A0320
5275,,quinten whiting,fest_1_event_3,,fest_1,18XJ1A0320
5044,,quinten whiting,fest_1_event_11,,fest_1,18XJ1A0320
3246,,quinten whiting,fest_2_event_11,,fest_2,18XJ1A0320
341,club_3,devon kaiser,club_3_event_1,Participant,,18XJ1A0321
28,club_2,isabelle harman,club_2_event_2,Participant,,18XJ1A0322
4222,,koby littlejohn,fest_2_event_15,,fest_2,18XJ1A0323
4294,,koby littlejohn,fest_1_event_1,,fest_1,18XJ1A0323
5371,,koby littlejohn,fest_2_event_9,,fest_2,18XJ1A0323
3233,,koby littlejohn,fest_1_event_13,,fest_1,18XJ1A0323
2433,,koby littlejohn,fest_2_event_7,,fest_2,18XJ1A0323
3830,,koby littlejohn,fest_1_event_4,,fest_1,18XJ1A0323
1414,,koby littlejohn,fest_1_event_3,,fest_1,18XJ1A0323
3773,,koby littlejohn,fest_2_event_6,,fest_2,18XJ1A0323
3816,,koby littlejohn,fest_1_event_8,,fest_1,18XJ1A0323
3748,,koby littlejohn,fest_1_event_7,,fest_1,18XJ1A0323
4135,,koby littlejohn,fest_2_event_12,,fest_2,18XJ1A0323
4870,,koby littlejohn,fest_1_event_10,,fest_1,18XJ1A0323
2841,,koby littlejohn,fest_1_event_6,,fest_1,18XJ1A0323
4994,,koby littlejohn,fest_2_event_3,,fest_2,18XJ1A0323
5333,,koby littlejohn,fest_1_event_11,,fest_1,18XJ1A0323
2349,,river feliciano,fest_1_event_2,,fest_2,18XJ1A0324
321,club_2,river feliciano,club_2_event_2,Participant,,18XJ1A0324
1309,,river feliciano,fest_1_event_4,,fest_1,18XJ1A0324
598,club_3,river feliciano,club_3_event_1,Participant,,18XJ1A0324
4262,,river feliciano,fest_1_event_1,,fest_1,18XJ1A0324
983,,river feliciano,,organiser_2,fest_1,18XJ1A0324
5376,,river feliciano,fest_2_event_2,,fest_2,18XJ1A0324
1969,,river feliciano,fest_2_event_4,,fest_2,18XJ1A0324
3749,,river feliciano,fest_1_event_10,,fest_1,18XJ1A0324
2980,,river feliciano,fest_1_event_12,,fest_1,18XJ1A0324
5231,,river feliciano,fest_2_event_1,,fest_2,18XJ1A0324
1721,,river feliciano,fest_1_event_3,,fest_1,18XJ1A0324
20,club_1,haylie garay,club_1_event_1,Participant,,18XJ1A0326
863,club_2,cornelius macias,club_2_event_1,Participant,,18XJ1A0327
765,club_3,cornelius macias,club_3_event_1,Participant,,18XJ1A0327
497,club_3,cornelius macias,club_3_event_3,Participant,,18XJ1A0327
196,club_1,cornelius macias,club_1_event_2,Participant,,18XJ1A0327
273,club_1,cornelius macias,club_1_event_3,Participant,,18XJ1A0327
394,club_2,cornelius macias,club_2_event_2,Participant,,18XJ1A0327
951,club_3,denise segura,club_3_event_2,Participant,,18XJ1A0329
861,club_1,denise segura,club_1_event_1,Participant,,18XJ1A0329
4598,,hasan sam,fest_1_event_7,,fest_1,18XJ1A0330
2903,,hasan sam,fest_1_event_11,,fest_1,18XJ1A0330
2821,,hasan sam,fest_2_event_10,,fest_2,18XJ1A0330
2893,,hasan sam,fest_2_event_14,,fest_2,18XJ1A0330
1027,,hasan sam,fest_1_event_13,,fest_1,18XJ1A0330
3911,,hasan sam,fest_2_event_6,,fest_2,18XJ1A0330
3122,,hasan sam,fest_2_event_8,,fest_2,18XJ1A0330
3870,,hasan sam,fest_2_event_14,,fest_2,18XJ1A0330
4931,,hasan sam,fest_2_event_7,,fest_2,18XJ1A0330
1452,,hasan sam,fest_2_event_9,,fest_2,18XJ1A0330
4425,,hasan sam,fest_2_event_12,,fest_2,18XJ1A0330
2136,,hasan sam,fest_1_event_13,,fest_1,18XJ1A0330
2899,,hasan sam,fest_2_event_9,,fest_2,18XJ1A0330
2904,,hasan sam,fest_2_event_14,,fest_2,18XJ1A0330
4311,,hasan sam,fest_2_event_15,,fest_2,18XJ1A0330
3250,,hasan sam,fest_2_event_4,,fest_2,18XJ1A0330
2756,,hasan sam,fest_1_event_3,,fest_1,18XJ1A0330
2321,,hasan sam,fest_1_event_10,,fest_1,18XJ1A0330
4418,,hasan sam,fest_1_event_11,,fest_1,18XJ1A0330
3993,,hasan sam,fest_2_event_7,,fest_2,18XJ1A0330
4027,,hasan sam,fest_1_event_6,,fest_1,18XJ1A0330
5233,,hasan sam,fest_1_event_8,,fest_1,18XJ1A0330
4730,,hasan sam,fest_1_event_9,,fest_1,18XJ1A0330
1702,,hasan sam,fest_2_event_13,,fest_2,18XJ1A0330
1524,,hasan sam,fest_2_event_12,,fest_2,18XJ1A0330
1422,,daria daily,fest_1_event_3,,fest_1,18XJ1A0331
3602,,daria daily,fest_1_event_1,,fest_1,18XJ1A0331
639,club_1,daria daily,club_1_event_1,Participant,,18XJ1A0331
293,club_2,daria daily,club_2_event_1,Participant,,18XJ1A0331
3733,,daria daily,fest_1_event_7,,fest_1,18XJ1A0331
4758,,daria daily,fest_1_event_10,,fest_1,18XJ1A0331
3256,,daria daily,fest_1_event_5,,fest_1,18XJ1A0331
748,club_1,daria daily,club_1_event_2,Participant,,18XJ1A0331
2109,,daria daily,fest_2_event_3,,fest_2,18XJ1A0331
2110,,daria daily,fest_1_event_4,,fest_1,18XJ1A0331
3884,,daria daily,fest_1_event_2,,fest_2,18XJ1A0331
989,,daria daily,,organiser_3,fest_1,18XJ1A0331
1847,,brooke delgadillo,fest_1_event_13,,fest_1,18XJ1A0333
4622,,brooke delgadillo,fest_1_event_8,,fest_1,18XJ1A0333
1669,,brooke delgadillo,fest_2_event_4,,fest_2,18XJ1A0333
4934,,brooke delgadillo,fest_2_event_13,,fest_2,18XJ1A0333
3289,,brooke delgadillo,fest_2_event_15,,fest_2,18XJ1A0333
3739,,brooke delgadillo,fest_1_event_4,,fest_1,18XJ1A0333
5132,,brooke delgadillo,fest_1_event_1,,fest_1,18XJ1A0333
1550,,brooke delgadillo,fest_2_event_1,,fest_2,18XJ1A0333
4040,,brooke delgadillo,fest_1_event_2,,fest_2,18XJ1A0333
4401,,brooke delgadillo,fest_2_event_2,,fest_2,18XJ1A0333
4245,,brooke delgadillo,fest_2_event_7,,fest_2,18XJ1A0333
4006,,brooke delgadillo,fest_1_event_12,,fest_1,18XJ1A0333
4970,,brooke delgadillo,fest_2_event_11,,fest_2,18XJ1A0333
1598,,brooke delgadillo,fest_1_event_9,,fest_1,18XJ1A0333
2137,,brooke delgadillo,fest_1_event_7,,fest_1,18XJ1A0333
2234,,brooke delgadillo,fest_2_event_8,,fest_2,18XJ1A0333
2696,,brooke delgadillo,fest_2_event_12,,fest_2,18XJ1A0333
1353,,brooke delgadillo,fest_2_event_14,,fest_2,18XJ1A0333
4339,,brooke delgadillo,fest_1_event_3,,fest_1,18XJ1A0333
990,,jordi tam,,organiser_4,fest_1,18XJ1A0335
280,club_3,jordi tam,club_3_event_2,Participant,,18XJ1A0335
573,club_2,jordi tam,club_2_event_1,Participant,,18XJ1A0335
5034,,jordi tam,fest_1_event_10,,fest_1,18XJ1A0335
4361,,jordi tam,fest_1_event_9,,fest_1,18XJ1A0335
371,club_1,jordi tam,club_1_event_1,Participant,,18XJ1A0335
3399,,jordi tam,fest_1_event_3,,fest_1,18XJ1A0335
501,club_1,jordi tam,club_1_event_2,Participant,,18XJ1A0335
5070,,jordi tam,fest_2_event_5,,fest_2,18XJ1A0335
1419,,jordi tam,fest_1_event_7,,fest_1,18XJ1A0335
2020,,jordi tam,fest_1_event_11,,fest_1,18XJ1A0335
2200,,jordi tam,fest_1_event_2,,fest_2,18XJ1A0335
2539,,jordi tam,fest_1_event_6,,fest_1,18XJ1A0335
2410,,jordi tam,fest_1_event_5,,fest_1,18XJ1A0335
2529,,jordi tam,fest_2_event_2,,fest_2,18XJ1A0335
1576,,jordi tam,fest_1_event_12,,fest_1,18XJ1A0335
1924,,arman griswold,fest_2_event_12,,fest_2,18XJ1A0336
2380,,arman griswold,fest_2_event_10,,fest_2,18XJ1A0336
3351,,arman griswold,fest_2_event_5,,fest_2,18XJ1A0336
4235,,arman griswold,fest_1_event_12,,fest_1,18XJ1A0336
1054,,arman griswold,fest_2_event_8,,fest_2,18XJ1A0336
4913,,arman griswold,fest_1_event_9,,fest_1,18XJ1A0336
4478,,arman griswold,fest_2_event_11,,fest_2,18XJ1A0336
1814,,arman griswold,fest_2_event_13,,fest_2,18XJ1A0336
2121,,arman griswold,fest_1_event_11,,fest_1,18XJ1A0336
3709,,arman griswold,fest_2_event_2,,fest_2,18XJ1A0336
857,club_3,kobe barrientos,club_3_event_1,Participant,,18XJ1A0338
738,club_3,kobe barrientos,club_3_event_2,Participant,,18XJ1A0338
242,club_2,kobe barrientos,club_2_event_3,Participant,,18XJ1A0338
868,club_3,kobe barrientos,club_3_event_3,Participant,,18XJ1A0338
201,club_2,kobe barrientos,club_2_event_2,Participant,,18XJ1A0338
2113,,denise minor,fest_2_event_11,,fest_2,18XJ1A0340
308,club_2,denise minor,club_2_event_2,Participant,,18XJ1A0340
2694,,denise minor,fest_2_event_1,,fest_2,18XJ1A0340
4078,,denise minor,fest_1_event_2,,fest_2,18XJ1A0340
3536,,denise minor,fest_1_event_1,,fest_1,18XJ1A0340
1120,,denise minor,fest_1_event_9,,fest_1,18XJ1A0340
5304,,denise minor,fest_2_event_14,,fest_2,18XJ1A0340
3706,,denise minor,fest_1_event_11,,fest_1,18XJ1A0340
4402,,denise minor,fest_2_event_7,,fest_2,18XJ1A0340
2326,,denise minor,fest_1_event_1,,fest_1,18XJ1A0340
1372,,denise minor,fest_2_event_5,,fest_2,18XJ1A0340
618,club_2,denise minor,club_2_event_3,Participant,,18XJ1A0340
4826,,denise minor,fest_2_event_1,,fest_2,18XJ1A0340
1744,,denise minor,fest_1_event_3,,fest_1,18XJ1A0340
5110,,denise minor,fest_1_event_4,,fest_1,18XJ1A0340
3910,,denise minor,fest_2_event_4,,fest_2,18XJ1A0340
5158,,denise minor,fest_2_event_4,,fest_2,18XJ1A0340
4933,,denise minor,fest_2_event_13,,fest_2,18XJ1A0340
3384,,denise minor,fest_2_event_9,,fest_2,18XJ1A0340
4866,,denise minor,fest_2_event_3,,fest_2,18XJ1A0340
1154,,denise minor,fest_2_event_9,,fest_2,18XJ1A0340
1038,,denise minor,fest_2_event_2,,fest_2,18XJ1A0340
4457,,denise minor,fest_1_event_13,,fest_1,18XJ1A0340
1832,,denise minor,fest_2_event_15,,fest_2,18XJ1A0340
1950,,denise minor,fest_2_event_5,,fest_2,18XJ1A0340
2117,,denise minor,fest_2_event_13,,fest_2,18XJ1A0340
4596,,denise minor,fest_1_event_8,,fest_1,18XJ1A0340
1780,,denise minor,fest_2_event_6,,fest_2,18XJ1A0340
4804,,denise minor,fest_2_event_5,,fest_2,18XJ1A0340
4820,,denise minor,fest_1_event_1,,fest_1,18XJ1A0340
5147,,denise minor,fest_2_event_2,,fest_2,18XJ1A0340
4520,,denise minor,fest_1_event_7,,fest_1,18XJ1A0340
2437,,denise minor,fest_2_event_11,,fest_2,18XJ1A0340
867,club_2,denise minor,club_2_event_1,Participant,,18XJ1A0340
4945,,denise minor,fest_2_event_11,,fest_2,18XJ1A0340
1204,,denise minor,fest_2_event_4,,fest_2,18XJ1A0340
721,club_3,denise minor,club_3_event_1,Participant,,18XJ1A0340
4811,,denise minor,fest_2_event_13,,fest_2,18XJ1A0340
2216,,denise minor,fest_1_event_5,,fest_1,18XJ1A0340
4086,,denise minor,fest_1_event_4,,fest_1,18XJ1A0340
3138,,denise minor,fest_2_event_7,,fest_2,18XJ1A0340
2741,,denise minor,fest_2_event_9,,fest_2,18XJ1A0340
23,club_3,denise minor,club_3_event_2,Participant,,18XJ1A0340
811,club_1,denise minor,club_1_event_1,Participant,,18XJ1A0340
260,club_1,denise minor,club_1_event_1,Participant,,18XJ1A0340
1253,,denise minor,fest_1_event_4,,fest_1,18XJ1A0340
1008,,denise minor,fest_1_event_6,,fest_1,18XJ1A0340
860,club_3,denise minor,club_3_event_2,Participant,,18XJ1A0340
3160,,denise minor,fest_2_event_4,,fest_2,18XJ1A0340
1130,,denise minor,fest_2_event_10,,fest_2,18XJ1A0340
2712,,denise minor,fest_1_event_3,,fest_1,18XJ1A0340
2820,,denise minor,fest_2_event_4,,fest_2,18XJ1A0340
3043,,denise minor,fest_2_event_14,,fest_2,18XJ1A0340
2847,,denise minor,fest_1_event_5,,fest_1,18XJ1A0340
3957,,denise minor,fest_1_event_4,,fest_1,18XJ1A0340
4927,,denise minor,fest_2_event_5,,fest_2,18XJ1A0340
4605,,denise minor,fest_1_event_12,,fest_1,18XJ1A0340
4424,,denise minor,fest_2_event_3,,fest_2,18XJ1A0340
1562,,denise minor,fest_1_event_9,,fest_1,18XJ1A0340
4474,,denise minor,fest_2_event_11,,fest_2,18XJ1A0340
379,club_3,denise minor,club_3_event_3,Participant,,18XJ1A0340
1189,,denise minor,fest_1_event_12,,fest_1,18XJ1A0340
3343,,denise minor,fest_1_event_9,,fest_1,18XJ1A0340
1975,,denise minor,fest_1_event_8,,fest_1,18XJ1A0340
2050,,denise minor,fest_1_event_13,,fest_1,18XJ1A0340
4472,,denise minor,fest_1_event_12,,fest_1,18XJ1A0340
2598,,denise minor,fest_2_event_5,,fest_2,18XJ1A0340
4585,,denise minor,fest_2_event_8,,fest_2,18XJ1A0340
4275,,denise minor,fest_2_event_14,,fest_2,18XJ1A0340
2739,,denise minor,fest_1_event_5,,fest_1,18XJ1A0340
1355,,denise minor,fest_1_event_6,,fest_1,18XJ1A0340
2047,,denise minor,fest_2_event_13,,fest_2,18XJ1A0340
3444,,denise minor,fest_2_event_10,,fest_2,18XJ1A0340
1209,,denise minor,fest_1_event_13,,fest_1,18XJ1A0340
4775,,denise minor,fest_1_event_1,,fest_1,18XJ1A0340
3275,,denise minor,fest_1_event_6,,fest_1,18XJ1A0340
546,club_2,denise minor,club_2_event_2,Participant,,18XJ1A0340
1645,,denise minor,fest_2_event_5,,fest_2,18XJ1A0340
419,club_2,denise minor,club_2_event_2,Participant,,18XJ1A0340
2660,,denise minor,fest_1_event_2,,fest_2,18XJ1A0340
2730,,denise minor,fest_2_event_4,,fest_2,18XJ1A0340
5374,,denise minor,fest_2_event_12,,fest_2,18XJ1A0340
4328,,denise minor,fest_1_event_11,,fest_1,18XJ1A0340
3192,,denise minor,fest_1_event_10,,fest_1,18XJ1A0340
1477,,denise minor,fest_2_event_4,,fest_2,18XJ1A0340
1756,,denise minor,fest_2_event_3,,fest_2,18XJ1A0340
5049,,denise minor,fest_2_event_4,,fest_2,18XJ1A0340
1005,,denise minor,fest_2_event_12,,fest_2,18XJ1A0340
1766,,denise minor,fest_1_event_10,,fest_1,18XJ1A0340
2618,,denise minor,fest_1_event_13,,fest_1,18XJ1A0340
5144,,denise minor,fest_2_event_5,,fest_2,18XJ1A0340
5336,,denise minor,fest_2_event_3,,fest_2,18XJ1A0340
3850,,denise minor,fest_1_event_4,,fest_1,18XJ1A0340
5339,,denise minor,fest_1_event_8,,fest_1,18XJ1A0340
1296,,denise minor,fest_2_event_6,,fest_2,18XJ1A0340
5346,,denise minor,fest_1_event_3,,fest_1,18XJ1A0340
4334,,denise minor,fest_2_event_10,,fest_2,18XJ1A0340
4055,,denise minor,fest_2_event_2,,fest_2,18XJ1A0340
2882,,denise minor,fest_1_event_5,,fest_1,18XJ1A0340
314,club_1,raelyn steward,club_1_event_2,Participant,,18XJ1A0343
590,club_2,raelyn steward,club_2_event_1,Participant,,18XJ1A0343
539,club_2,raelyn steward,club_2_event_3,Participant,,18XJ1A0343
284,club_3,raelyn steward,club_3_event_2,Participant,,18XJ1A0343
930,club_3,raelyn steward,club_3_event_2,Participant,,18XJ1A0343
585,club_2,raelyn steward,club_2_event_3,Participant,,18XJ1A0343
487,club_3,alize dodd,club_3_event_1,Participant,,18XJ1A0345
609,club_2,alize dodd,club_2_event_1,Participant,,18XJ1A0345
30,club_3,alize dodd,club_3_event_2,Participant,,18XJ1A0345
2825,,gisselle thornton,fest_1_event_7,,fest_1,18XJ1A0346
3232,,gisselle thornton,fest_2_event_1,,fest_2,18XJ1A0346
2753,,gisselle thornton,fest_2_event_13,,fest_2,18XJ1A0346
4344,,gisselle thornton,fest_1_event_4,,fest_1,18XJ1A0346
4234,,gisselle thornton,fest_2_event_1,,fest_2,18XJ1A0346
3690,,gisselle thornton,fest_2_event_12,,fest_2,18XJ1A0346
3726,,gisselle thornton,fest_2_event_15,,fest_2,18XJ1A0346
3327,,gisselle thornton,fest_1_event_11,,fest_1,18XJ1A0346
2858,,gisselle thornton,fest_1_event_4,,fest_1,18XJ1A0346
4476,,gisselle thornton,fest_1_event_11,,fest_1,18XJ1A0346
1058,,gisselle thornton,fest_1_event_7,,fest_1,18XJ1A0346
3116,,gisselle thornton,fest_1_event_11,,fest_1,18XJ1A0346
1809,,gisselle thornton,fest_2_event_5,,fest_2,18XJ1A0346
3478,,gisselle thornton,fest_1_event_2,,fest_2,18XJ1A0346
2332,,gisselle thornton,fest_1_event_12,,fest_1,18XJ1A0346
2783,,gisselle thornton,fest_1_event_1,,fest_1,18XJ1A0346
3613,,gisselle thornton,fest_2_event_11,,fest_2,18XJ1A0346
1990,,gisselle thornton,fest_2_event_8,,fest_2,18XJ1A0346
1848,,gisselle thornton,fest_2_event_14,,fest_2,18XJ1A0346
4768,,gisselle thornton,fest_2_event_10,,fest_2,18XJ1A0346
1023,,gisselle thornton,fest_1_event_5,,fest_1,18XJ1A0346
5426,,gisselle thornton,fest_2_event_11,,fest_2,18XJ1A0346
5296,,gisselle thornton,fest_2_event_13,,fest_2,18XJ1A0346
4173,,gisselle thornton,fest_1_event_8,,fest_1,18XJ1A0346
3807,,gisselle thornton,fest_2_event_2,,fest_2,18XJ1A0346
5236,,gisselle thornton,fest_1_event_3,,fest_1,18XJ1A0346
3379,,gisselle thornton,fest_2_event_15,,fest_2,18XJ1A0346
1286,,gisselle thornton,fest_2_event_7,,fest_2,18XJ1A0346
1962,,gisselle thornton,fest_1_event_2,,fest_2,18XJ1A0346
2474,,gisselle thornton,fest_1_event_10,,fest_1,18XJ1A0346
181,club_1,gisselle thornton,club_1_event_1,Participant,,18XJ1A0346
1880,,gisselle thornton,fest_2_event_3,,fest_2,18XJ1A0346
3508,,gisselle thornton,fest_2_event_8,,fest_2,18XJ1A0346
2048,,gisselle thornton,fest_1_event_9,,fest_1,18XJ1A0346
4470,,gisselle thornton,fest_1_event_13,,fest_1,18XJ1A0346
1412,,gisselle thornton,fest_2_event_7,,fest_2,18XJ1A0346
4212,,gisselle thornton,fest_2_event_9,,fest_2,18XJ1A0346
2804,,barry laird,fest_1_event_12,,fest_1,18XJ1A0347
2769,,barry laird,fest_1_event_10,,fest_1,18XJ1A0347
2996,,barry laird,fest_1_event_13,,fest_1,18XJ1A0347
4845,,barry laird,fest_1_event_9,,fest_1,18XJ1A0347
1361,,barry laird,fest_2_event_9,,fest_2,18XJ1A0347
4877,,barry laird,fest_2_event_11,,fest_2,18XJ1A0347
3778,,barry laird,fest_2_event_13,,fest_2,18XJ1A0347
4683,,barry laird,fest_2_event_2,,fest_2,18XJ1A0347
2890,,barry laird,fest_1_event_3,,fest_1,18XJ1A0347
3035,,barry laird,fest_1_event_5,,fest_1,18XJ1A0347
4689,,barry laird,fest_1_event_8,,fest_1,18XJ1A0347
1515,,barry laird,fest_1_event_6,,fest_1,18XJ1A0347
1062,,barry laird,fest_2_event_4,,fest_2,18XJ1A0347
2914,,cody garay,fest_1_event_4,,fest_1,18XJ1A0348
1661,,cody garay,fest_2_event_2,,fest_2,18XJ1A0348
378,club_3,cody garay,club_3_event_2,Participant,,18XJ1A0348
4341,,cody garay,fest_1_event_3,,fest_1,18XJ1A0348
1664,,cody garay,fest_1_event_6,,fest_1,18XJ1A0348
2031,,cody garay,fest_2_event_3,,fest_2,18XJ1A0348
3414,,cody garay,fest_2_event_5,,fest_2,18XJ1A0348
3702,,cody garay,fest_2_event_1,,fest_2,18XJ1A0348
2017,,cody garay,fest_1_event_9,,fest_1,18XJ1A0348
3991,,cody garay,fest_2_event_4,,fest_2,18XJ1A0348
3861,,cody garay,fest_2_event_6,,fest_2,18XJ1A0348
5243,,cody garay,fest_1_event_11,,fest_1,18XJ1A0348
3065,,cody garay,fest_1_event_4,,fest_1,18XJ1A0348
5222,,cody garay,fest_2_event_5,,fest_2,18XJ1A0348
1342,,cody garay,fest_2_event_2,,fest_2,18XJ1A0348
1021,,cody garay,fest_2_event_3,,fest_2,18XJ1A0348
3797,,cody garay,fest_2_event_11,,fest_2,18XJ1A0348
1795,,cody garay,fest_1_event_5,,fest_1,18XJ1A0348
2763,,cody garay,fest_1_event_11,,fest_1,18XJ1A0348
2565,,cody garay,fest_1_event_6,,fest_1,18XJ1A0348
3765,,cody garay,fest_2_event_13,,fest_2,18XJ1A0348
2780,,cody garay,fest_1_event_7,,fest_1,18XJ1A0348
1049,,cody garay,fest_2_event_3,,fest_2,18XJ1A0348
1415,,cody garay,fest_2_event_10,,fest_2,18XJ1A0348
5066,,cody garay,fest_2_event_10,,fest_2,18XJ1A0348
4604,,cody garay,fest_1_event_4,,fest_1,18XJ1A0348
4491,,cody garay,fest_1_event_10,,fest_1,18XJ1A0348
4891,,cody garay,fest_1_event_2,,fest_2,18XJ1A0348
2687,,cody garay,fest_1_event_5,,fest_1,18XJ1A0348
1648,,cody garay,fest_2_event_14,,fest_2,18XJ1A0348
1498,,cody garay,fest_1_event_12,,fest_1,18XJ1A0348
933,club_3,cody garay,club_3_event_1,Participant,,18XJ1A0348
4365,,cody garay,fest_2_event_10,,fest_2,18XJ1A0348
2414,,cody garay,fest_2_event_3,,fest_2,18XJ1A0348
4058,,cody garay,fest_2_event_9,,fest_2,18XJ1A0348
2711,,cody garay,fest_2_event_14,,fest_2,18XJ1A0348
4462,,cody garay,fest_1_event_4,,fest_1,18XJ1A0348
3927,,cody garay,fest_1_event_9,,fest_1,18XJ1A0348
2251,,cody garay,fest_1_event_2,,fest_2,18XJ1A0348
1184,,cody garay,fest_2_event_15,,fest_2,18XJ1A0348
5026,,cody garay,fest_2_event_6,,fest_2,18XJ1A0348
4169,,cody garay,fest_1_event_2,,fest_2,18XJ1A0348
2624,,cody garay,fest_2_event_1,,fest_2,18XJ1A0348
1688,,cody garay,fest_2_event_5,,fest_2,18XJ1A0348
4532,,cody garay,fest_1_event_3,,fest_1,18XJ1A0348
